gene,datasets,hedges_g,se,ci_lo,ci_hi,p_value,tau2,I2,direction,n_up,n_down,direction_ratio,sign_test_p,q_value
CLEC4A,10,1.0439261194401455,0.16968868253825056,0.7113363016651744,1.3765159372151166,7.650805472661799e-10,0.17954134431951374,0.7344176155844304,up,10,0,1.0,0.001953125,4.71913016080406e-08
IDH3A,10,-0.9390183092254346,0.15271241444871006,-1.2383346415449064,-0.6397019769059629,7.800622659196626e-10,0.13208444615875786,0.6612606865875873,down,0,10,1.0,0.001953125,4.799688538162338e-08
BNIP2,10,0.7696093793662636,0.12520671464999544,0.5242042186522725,1.0150145400802546,7.910651093934846e-10,0.06540188468084239,0.4215373232316618,up,10,0,1.0,0.001953125,4.855429360628658e-08
FASTKD1,10,-1.3879411239294523,0.22620169842210747,-1.831296452836783,-0.9445857950221217,8.470167850944141e-10,0.3865860794433052,0.8483856995309407,down,0,10,1.0,0.001953125,5.173429415267374e-08
ISG20,10,1.6125261423860375,0.26295610736488323,1.0971321719508664,2.127920112821209,8.661672751301531e-10,0.5551643678038696,0.8746004401391932,up,10,0,1.0,0.001953125,5.277493829274721e-08
LST1,10,1.0784240586408715,0.17590596725422153,0.7336483628225974,1.4231997544591457,8.75015523701874e-10,0.19880996975191859,0.7348979531528739,up,10,0,1.0,0.001953125,5.306851068559312e-08
CASP10,10,1.4606002346664604,0.2382457635169288,0.99363853817328,1.9275619311596408,8.752342341165031e-10,0.43747002210925734,0.8585206531082172,up,10,0,1.0,0.001953125,5.306851068559312e-08
ZNF440,8,-0.9289727208592472,0.15161141994429947,-1.2261311039500742,-0.6318143377684202,8.936778064530499e-10,0.062188899888749705,0.33626397319820706,down,0,8,1.0,0.0078125,5.405560601211535e-08
ISG15,10,0.9302721413140963,0.15190609327268045,0.6325361984996426,1.22800808412855,9.125781543202893e-10,0.12676921766560123,0.6303380692694496,up,10,0,1.0,0.001953125,5.4930150307772e-08
RAB24,10,0.9328408177635066,0.15233163761840962,0.6342708080314237,1.2314108274955895,9.139844713536903e-10,0.12940300500744015,0.6478133565736731,up,10,0,1.0,0.001953125,5.4930150307772e-08
C1orf54,10,1.1277968749275804,0.18418184759117773,0.7668004536488721,1.4887932962062886,9.166886118480124e-10,0.2268183818189342,0.7865707779117603,up,10,0,1.0,0.001953125,5.4930150307772e-08
MYO1F,10,1.0201676902285761,0.16660594689637168,0.6936200343116876,1.3467153461454646,9.169317752828519e-10,0.17115593090054773,0.7439041678091319,up,10,0,1.0,0.001953125,5.4930150307772e-08
HSD11B2,10,-1.0157887647933095,0.16616181082938533,-1.3414659140189047,-0.6901116155677143,9.762197885138082e-10,0.16851422178236913,0.7210526753365655,down,0,10,1.0,0.001953125,5.834197736091733e-08
UBE2Q2P1,4,0.7361499845837394,0.12043813347068288,0.5000912429812009,0.9722087261862778,9.822588682054503e-10,5.9608609865491405e-06,0.0,up,4,0,1.0,0.125,5.8562789466922083e-08
UGT2B28,9,-1.1934977121271346,0.19534122774340182,-1.5763665185042022,-0.8106289057500671,9.975006017925266e-10,0.22048806466684442,0.7297354607017399,down,0,9,1.0,0.00390625,5.9188984639855355e-08
MADCAM1,10,0.9580465612673699,0.15682800981181907,0.6506636620362045,1.2654294604985352,1.0032042982995614e-09,0.1430057437401466,0.681701179850001,up,10,0,1.0,0.001953125,5.937681337146412e-08
TGFBI,10,1.7235286380942823,0.282150324099994,1.1705140028582939,2.2765432733302706,1.0054198012941565e-09,0.6545662920081197,0.913610571851951,up,10,0,1.0,0.001953125,5.937681337146412e-08
C1orf21,10,-1.0981226059427112,0.17983676714427502,-1.45060266954549,-0.7456425423399322,1.0201928165894356e-09,0.21060001492085845,0.7097803123273386,down,0,10,1.0,0.001953125,6.003042414853916e-08
FOXQ1,10,1.4265538470261423,0.23362971020681544,0.9686396150207841,1.8844680790315005,1.021293393504229e-09,0.4188546025488329,0.8413536904742794,up,10,0,1.0,0.001953125,6.003042414853916e-08
MED9,10,-1.08097378565377,0.17706246624446906,-1.4280162194929293,-0.7339313518146107,1.027736794004282e-09,0.2027904034753087,0.733719665419615,down,0,10,1.0,0.001953125,6.026735411037786e-08
ASCC3,10,1.479864316039156,0.24241739401845946,1.0047262237629755,1.9550024083153366,1.0305021985091786e-09,0.45511404615123363,0.8481142833427644,up,10,0,1.0,0.001953125,6.028799864392925e-08
TMED7-TICAM2,8,0.9885215512568772,0.16199375857150256,0.6710137844567323,1.3060293180570222,1.0460526439702023e-09,0.08459015787377044,0.42471640537942995,up,8,0,1.0,0.0078125,6.105476892294305e-08
SLC25A11,10,-1.011178448612327,0.16575854130801757,-1.3360651895760414,-0.6862917076486126,1.0586310470677029e-09,0.16825870877617274,0.7189383202849176,down,0,10,1.0,0.001953125,6.150153996929834e-08
HS3ST1,10,1.1746496714112988,0.19258882990316512,0.7971755648010952,1.5521237780215025,1.0655949808969728e-09,0.2566076830164316,0.8045832112049387,up,10,0,1.0,0.001953125,6.175590954773155e-08
CTSC,10,1.5127729638467933,0.24803996292762925,1.02661463650864,1.9989312911849466,1.0679537618438026e-09,0.4826959390881321,0.8592282178638784,up,10,0,1.0,0.001953125,6.175590954773155e-08
SPI1,10,1.0637333795026216,0.17455020614401348,0.7216149754603551,1.405851783544888,1.1002739278735564e-09,0.19515499885166235,0.7510235544188602,up,10,0,1.0,0.001953125,6.347792838847416e-08
INPP5D,10,1.039558742054976,0.17073924299131063,0.704909825792007,1.3742076583179448,1.1391985280810572e-09,0.1851551089999288,0.6755977477804952,up,10,0,1.0,0.001953125,6.557216228108961e-08
TOM1L1,10,-1.30551847150417,0.21449192805602998,-1.7259226504939889,-0.8851142925143514,1.1536081950412249e-09,0.3391899468294655,0.8077279758000316,down,0,10,1.0,0.001953125,6.610830315905231e-08
CHI3L2,10,0.9844404381066345,0.16174070573430294,0.6674286548674008,1.3014522213458681,1.1538056994254356e-09,0.15745933982743077,0.7007124921956359,up,10,0,1.0,0.001953125,6.610830315905231e-08
CSF2,10,0.6234564344372605,0.10246909324303566,0.4226170116809106,0.8242958571936104,1.1697477021327536e-09,0.023955280934316515,0.18937442030705984,up,10,0,1.0,0.001953125,6.686834633175816e-08
MCAM,9,1.4756614908232475,0.24268660246556611,0.9999957499907379,1.951327231655757,1.1979109670046634e-09,0.39282949584096233,0.8662219324436821,up,9,0,1.0,0.00390625,6.83219494674509e-08
FADS1,10,1.574133731796706,0.25897987232107056,1.0665331820474075,2.0817342815460043,1.215324609291331e-09,0.5382004608362707,0.9051250673514823,up,10,0,1.0,0.001953125,6.915723021573289e-08
KMO,10,0.9628367632089773,0.15847255274973712,0.6522305598194925,1.273442966598462,1.2342337751706018e-09,0.14784140154696845,0.6785018063908891,up,10,0,1.0,0.001953125,7.007362258531091e-08
TMC5,10,0.8432192549455714,0.13880725024755325,0.5711570444603671,1.1152814654307757,1.2418152498659718e-09,0.09537057759075733,0.5546265712486356,up,10,0,1.0,0.001953125,7.034418765737379e-08
TGFB1,9,1.1642383741258007,0.1916957143008377,0.7885147740961588,1.5399619741554424,1.252559532079063e-09,0.20992013946063187,0.7312965374806599,up,9,0,1.0,0.00390625,7.079228432322867e-08
SLC39A13,9,0.9960020274783966,0.16405217500257335,0.6744597644733529,1.3175442904834402,1.2691717236730112e-09,0.1277664838951882,0.555534342260342,up,9,0,1.0,0.00390625,7.156925243583633e-08
LYN,10,1.8013902883754926,0.2967477692893611,1.219764660568345,2.3830159161826403,1.2755823520421778e-09,0.7345993114198128,0.9093354425608311,up,10,0,1.0,0.001953125,7.176874490172442e-08
SH3RF1,10,-0.8477881179601537,0.13981959312730188,-1.1218345204896654,-0.5737417154306421,1.3323810546815917e-09,0.0978080359311135,0.5715149968322671,down,0,10,1.0,0.001953125,7.46282760695086e-08
FOXC1,10,0.8342036387207655,0.13760974787079722,0.564488532894003,1.103918744547528,1.3435814512709085e-09,0.09252126439919103,0.5436574157938191,up,10,0,1.0,0.001953125,7.508726674317351e-08
NPHP1,9,0.8734969952979056,0.14412364849698958,0.591014644243806,1.1559793463520052,1.354906633574874e-09,0.08047465757972325,0.4612350336782108,up,9,0,1.0,0.00390625,7.550105877198218e-08
PML,10,1.6739759207814642,0.2762376785646872,1.1325500707946774,2.215401770768251,1.3619635456617824e-09,0.6206285326080573,0.8804116072821775,up,10,0,1.0,0.001953125,7.560713629817108e-08
TTC7B,9,1.032781888386819,0.17061354236313736,0.6983793453550697,1.3671844314185682,1.4187242478607852e-09,0.1464609180501064,0.651296836253631,up,9,0,1.0,0.00390625,7.850072542689112e-08
LINC03040,10,0.9590557743706692,0.1584471018552115,0.6484994547344547,1.2696120940068838,1.4230963935313697e-09,0.14747870700790727,0.6834376224674077,up,10,0,1.0,0.001953125,7.850072542689112e-08
FCN1,10,1.1116407364986223,0.18365733875034346,0.7516723525479492,1.4716091204492954,1.4235150161475393e-09,0.22491358511228063,0.7916503300265527,up,10,0,1.0,0.001953125,7.850072542689112e-08
STOM,10,1.662658078840766,0.2747190536968732,1.1242087335948945,2.2011074240866377,1.428698692150287e-09,0.6116218454585514,0.8846076417376736,up,10,0,1.0,0.001953125,7.861304411587295e-08
PDPN,10,1.5543660475190357,0.25689163837940165,1.0508584362954085,2.057873658742663,1.4424633656780352e-09,0.5287739903265102,0.8884865424475804,up,10,0,1.0,0.001953125,7.919599414945713e-08
FAM20A,10,1.01354782971786,0.16752561955249043,0.6851976153949787,1.3418980440407413,1.4475016467586244e-09,0.1748145707528599,0.710621491354913,up,10,0,1.0,0.001953125,7.929833034578333e-08
CDX1,10,-0.6808001422461332,0.11253899907456794,-0.9013765804322863,-0.46022370405998003,1.4533239147102277e-09,0.04049270556748577,0.32792242012432554,down,0,10,1.0,0.001953125,7.944307377106389e-08
RFLNA,10,-1.6028852253266712,0.2649951353103026,-2.122275690534864,-1.0834947601184781,1.4598798464809467e-09,0.5658060559658791,0.891872606175824,down,0,10,1.0,0.001953125,7.9527011971515e-08
TOMM70,10,-0.7894196583276307,0.13054315436336691,-1.04528424087983,-0.5335550757754316,1.47391093620056e-09,0.07625606518691305,0.48247076309243,down,0,10,1.0,0.001953125,8.004297629831781e-08
SPP1,10,1.0930268730832216,0.18081393645343077,0.7386315576344973,1.4474221885319458,1.493760401886211e-09,0.21614446430424888,0.7791988318089906,up,10,0,1.0,0.001953125,8.086594880952947e-08
FSBP,6,0.8980729072228167,0.14856839893339446,0.6068788453133636,1.18926696913227,1.4955393439014699e-09,5.9608609865491405e-06,0.0,up,6,0,1.0,0.03125,8.086594880952947e-08
LOXL1,10,1.1439495107210989,0.18926136961106027,0.7729972262834207,1.514901795158777,1.500747494141159e-09,0.24573126203635606,0.8103248152801648,up,10,0,1.0,0.001953125,8.09722962227652e-08
GJA4,10,1.2755002036890235,0.2111622025564601,0.8616222866783617,1.6893781206996854,1.5375052843062692e-09,0.3255994044697751,0.8497699234224227,up,10,0,1.0,0.001953125,8.277676617942868e-08
LAX1,10,1.3724184881533643,0.2272759078732095,0.9269577087218737,1.817879267584855,1.5549865338244024e-09,0.39432703046721895,0.8548112112481432,up,10,0,1.0,0.001953125,8.353788946552127e-08
CYP7B1,9,1.00274361600645,0.166076367247349,0.677233936201646,1.328253295811254,1.561845087883682e-09,0.13425538391714517,0.5626780530245723,up,8,1,0.8888888888888888,0.0390625,8.354871357831744e-08
LIMS4,6,1.5522328501679339,0.25708399390750747,1.0483482221092193,2.0561174782266485,1.5618769961600517e-09,0.22456879743031274,0.5696758332635118,up,6,0,1.0,0.03125,8.354871357831744e-08
CARD6,10,1.5836767760824786,0.2623294710989606,1.069511012728516,2.0978425394364413,1.5702886318412274e-09,0.5518166826620363,0.8724368724653165,up,10,0,1.0,0.001953125,8.381918870090961e-08
S100P,10,2.1861811716541957,0.3622477307895341,1.4761756193067088,2.8961867240016828,1.5891889766369742e-09,1.153995847837655,0.9307207127639112,up,10,0,1.0,0.001953125,8.460643601206218e-08
DNAJC11,10,-0.8152656726426486,0.13509455234676668,-1.0800509952423112,-0.5504803500429859,1.5918107732144119e-09,0.08734120215589629,0.5272608825622955,down,0,10,1.0,0.001953125,8.460643601206218e-08
TIE1,9,1.1509465602932603,0.190760141368724,0.7770566832105612,1.5248364373759593,1.6047074095120902e-09,0.20515566054873616,0.7418313478121978,up,9,0,1.0,0.00390625,8.505954788849155e-08
ERG,9,1.2474105285498254,0.20675667278225543,0.8421674498966047,1.652653607203046,1.6071456948628162e-09,0.25971208076639307,0.760978711212032,up,9,0,1.0,0.00390625,8.505954788849155e-08
ANKMY2,10,-1.4216997682887647,0.23570393619849234,-1.8836794832378096,-0.9597200533397197,1.6222529137611634e-09,0.4266103807651453,0.8382354608006224,down,0,10,1.0,0.001953125,8.567758993375819e-08
ARHGAP29,9,1.1679081527783022,0.19363964983790358,0.7883744390960112,1.5474418664605931,1.625974197330742e-09,0.21568543605027116,0.7299814937329034,up,9,0,1.0,0.00390625,8.569295658970309e-08
ABCB6,10,0.9842363887899401,0.1632454316849151,0.6642753426875065,1.3041974348923737,1.647918105526907e-09,0.16050618353265508,0.6590022971101348,up,10,0,1.0,0.001953125,8.666661514561614e-08
MICU3,9,0.61227316528598,0.10158412792176906,0.4131682745593126,0.8113780560126473,1.6677059473259517e-09,0.0063369233471714005,0.0,up,9,0,1.0,0.00390625,8.752302997930589e-08
THY1,10,1.4680871607027226,0.24370418166274516,0.990426964643742,1.9457473567617032,1.701015270385544e-09,0.4666743838394128,0.886835526320696,up,10,0,1.0,0.001953125,8.908398840566306e-08
PXMP2,10,-2.035556492761075,0.3380640595518216,-2.6981620494826455,-1.372950936039505,1.7311228821228982e-09,0.9837207991836233,0.9173972097772989,down,0,10,1.0,0.001953125,9.04710893688538e-08
DNAJA3,10,-1.0261182802040854,0.17044944180773755,-1.3601991861472509,-0.6920373742609198,1.7433717762768164e-09,0.18095363554833138,0.6822053262102803,down,0,10,1.0,0.001953125,9.084277678130346e-08
HPSE,10,1.2234549379962187,0.20323590519558962,0.8251125638128631,1.6217973121795743,1.7455079002051824e-09,0.29490754684972925,0.798138395216419,up,10,0,1.0,0.001953125,9.084277678130346e-08
RNASE2,10,0.58810846848694,0.09773117639974693,0.396555362743436,0.779661574230444,1.7700695508227866e-09,0.0172104063977492,0.0,up,10,0,1.0,0.001953125,9.19295373162246e-08
TMEM18,10,-0.9149466690898052,0.15210643720124772,-1.2130752860042506,-0.6168180521753597,1.7969370611497175e-09,0.12837893026738056,0.6496450018746812,down,0,10,1.0,0.001953125,9.313129610908942e-08
TCEA3,10,-0.9603302984942454,0.15971259644649438,-1.2733669875293745,-0.6472936094591164,1.8227270346659955e-09,0.15052987932954734,0.6840226827893655,down,0,10,1.0,0.001953125,9.427234793579966e-08
APOL3,10,1.432059915080686,0.23820513601938834,0.965177848482685,1.8989419816786872,1.833877487996885e-09,0.4404515722167645,0.8654619398066321,up,10,0,1.0,0.001953125,9.465308580093015e-08
LOC102723897,6,-0.9057766404288535,0.15073560562435695,-1.2012184274525932,-0.6103348534051138,1.866223564224121e-09,0.002561212228180074,0.0,down,0,6,1.0,0.03125,9.612398115027375e-08
EBI3,10,0.7684679814208619,0.1279112719714079,0.5177618883569024,1.0191740744848214,1.880336720901171e-09,0.07166819183186342,0.47738715453986025,up,10,0,1.0,0.001953125,9.665162885767934e-08
MT-ND4,7,-0.7856798881732907,0.13082320359069793,-1.0420933672110586,-0.5292664091355228,1.9055328009071713e-09,4.13987192729628e-06,0.0,down,0,7,1.0,0.015625,9.774561580998367e-08
MIR6787,6,1.4241192881785516,0.2371842976414623,0.9592380648012855,1.8890005115558177,1.921910227812446e-09,0.17073362497386935,0.5117221439178564,up,6,0,1.0,0.03125,9.838368729709573e-08
ATP10D,9,1.424419372838907,0.2374172230044791,0.959081615750128,1.8897571299276859,1.977477457249573e-09,0.3731070029048233,0.8069021870689583,up,9,0,1.0,0.00390625,1.0102119500930795e-07
IRF1,10,1.5037600794292083,0.2507186687174336,1.0123514887430385,1.9951686701153781,2.0001036531445934e-09,0.4946915657223768,0.8769112681240601,up,10,0,1.0,0.001953125,1.0196854971266345e-07
CBR3,10,1.389163006209359,0.23166804257993814,0.9350936427526801,1.8432323696660378,2.018000195622547e-09,0.4089428473224181,0.8364381358013944,up,10,0,1.0,0.001953125,1.0267141117484082e-07
CETP,10,0.71893109092075,0.11996629440242385,0.4837971538919993,0.9540650279495008,2.0628932300224296e-09,0.055234062158226314,0.3640064476807787,up,10,0,1.0,0.001953125,1.0474214589266324e-07
PSAT1,10,1.372441927398752,0.22915509459915143,0.9232979419844152,1.821585912813089,2.109536089641113e-09,0.39968794092559845,0.8588448338788052,up,10,0,1.0,0.001953125,1.0683489686590645e-07
SELENOM,10,1.1462107549821654,0.19139972404724748,0.7710672958495604,1.5213542141147705,2.1169328062989825e-09,0.25319968773626167,0.8027353097156458,up,10,0,1.0,0.001953125,1.0683489686590645e-07
TACSTD2,10,1.112574004021922,0.185782916121087,0.7484394884245915,1.4767085196192526,2.1169398322174328e-09,0.23239235534369268,0.7690585814867449,up,10,0,1.0,0.001953125,1.0683489686590645e-07
GRIP1,8,-0.7314638837607359,0.1221646462577544,-0.9709065904259345,-0.4920211770955373,2.130580935111889e-09,0.009733411948226285,0.29759605886941914,down,1,7,0.875,0.0703125,1.0730653697586714e-07
IGF2BP2,10,-1.0647937432474837,0.17787970777156858,-1.413437970479758,-0.7161495160152093,2.1502118772946234e-09,0.2075939427180719,0.7018693248300844,down,0,10,1.0,0.001953125,1.0807734991287121e-07
PEX5,10,-0.5034391447384613,0.08412017910075821,-0.6683146957759474,-0.3385635937009752,2.167081865013848e-09,5.6514404098230434e-06,0.03511217843654151,down,0,10,1.0,0.001953125,1.0870657042150792e-07
SERPINB7,10,1.0880370562874864,0.18192663611844787,0.7314608494953285,1.4446132630796442,2.222675584499988e-09,0.2209988915849761,0.7453200346764007,up,10,0,1.0,0.001953125,1.1087553853659643e-07
PPCDC,9,0.5760612308740369,0.09632445382801676,0.3872653013711241,0.7648571603769498,2.2255534194869912e-09,5.9608609865491405e-06,0.0,up,9,0,1.0,0.00390625,1.1087553853659643e-07
PPP1R36,9,-1.278585394322634,0.21379614314394743,-1.697625834884771,-0.859544953760497,2.2259711796628046e-09,0.2823993637095229,0.820099746242806,down,0,9,1.0,0.00390625,1.1087553853659643e-07
CDX2,10,-1.0452980936094427,0.1747919613271552,-1.3878903378106668,-0.7027058494082186,2.2280741501689845e-09,0.19670416481102537,0.7617019508363317,down,0,10,1.0,0.001953125,1.1087553853659643e-07
SRGN,10,1.3317860049176642,0.22286553253745756,0.8949695611442474,1.768602448691081,2.290510373779242e-09,0.3728148312185348,0.8514303335488752,up,10,0,1.0,0.001953125,1.1353023739559375e-07
ATP5MC3,10,-0.9924113941940971,0.16608338861105937,-1.3179348358717733,-0.6668879525164207,2.295541609531956e-09,0.16946746642363963,0.7262415682056436,down,0,10,1.0,0.001953125,1.1355430682716395e-07
LRRC8C,9,1.314921004401495,0.22012909912350065,0.8834679701194337,1.7463740386835562,2.3234730483515467e-09,0.307028548842321,0.8356724185505491,up,9,0,1.0,0.00390625,1.145842944126159e-07
SRSF8,10,-0.9529542863629505,0.15953662036802446,-1.2656460622842785,-0.6402625104416226,2.325536898730886e-09,0.1476806439819208,0.6367621014270713,down,0,10,1.0,0.001953125,1.145842944126159e-07
TIGIT,10,0.9274805487881266,0.15535174183196376,0.6229911347974776,1.2319699627787757,2.3696685515799833e-09,0.1397612957008829,0.6749250344601099,up,10,0,1.0,0.001953125,1.16528917494133e-07
TRIM21,10,1.0234742418894842,0.17157710503845927,0.687183116014104,1.3597653677648645,2.4448729612475224e-09,0.18406747406623175,0.706717529599434,up,10,0,1.0,0.001953125,1.1999090657156064e-07
GLOD5,9,-1.4196090182287413,0.23807865165928263,-1.8862431754809352,-0.9529748609765474,2.4799243505165453e-09,0.376472785966217,0.8019650596409413,down,0,9,1.0,0.00390625,1.2147252980441925e-07
EAF2,10,1.1350731910749605,0.19041582823044512,0.7618581677432881,1.508288214406633,2.5066320028071374e-09,0.2488319132864733,0.7940496623499336,up,10,0,1.0,0.001953125,1.223756216942285e-07
BASP1,10,1.0753060215335317,0.18041800122865476,0.7216867391253684,1.428925303941695,2.5211190631870376e-09,0.21652311363165827,0.7767276287430943,up,10,0,1.0,0.001953125,1.2265255821013952e-07
LAMC2,10,1.0025660147824167,0.16821810554263789,0.6728585279188464,1.332273501645987,2.523654574276919e-09,0.17471690299197043,0.689224125197413,up,10,0,1.0,0.001953125,1.2265255821013952e-07
RPP25L,10,-1.2958126677433934,0.21750122579468123,-1.7221150703009687,-0.8695102651858182,2.557721615802768e-09,0.3523521789358116,0.8496195050627943,down,0,10,1.0,0.001953125,1.2406688094052223e-07
MNX1,10,-1.1189409995280848,0.18793504241664544,-1.4872936826647098,-0.7505883163914597,2.618732404267246e-09,0.23674940115515167,0.7160773731955927,down,0,10,1.0,0.001953125,1.2640086907575698e-07
LILRA1,9,1.0589349824989576,0.17786081747001278,0.7103277802577326,1.4075421847401826,2.62101798091518e-09,0.16850289891678055,0.6976688955674305,up,9,0,1.0,0.00390625,1.2640086907575698e-07
PCDH17,10,1.441553374519892,0.24220457280892732,0.9668324118143945,1.9162743372253896,2.652080181077821e-09,0.4597060741968534,0.8954117369450264,up,9,1,0.9,0.021484375,1.274069519298174e-07
MUC5AC,8,0.6659315136955362,0.11193682137587797,0.4465353437988153,0.885327683592257,2.6950070046096886e-09,0.019512699915794164,0.05017995458758026,up,8,0,1.0,0.0078125,1.2922067175077664e-07
CYC1,10,-1.0432071850243636,0.17543866738207942,-1.3870669730932392,-0.699347396955488,2.7430720241779987e-09,0.1982787631961011,0.7517602136071763,down,0,10,1.0,0.001953125,1.310223369713013e-07
SEC11C,10,1.2525276518709796,0.21065907246809762,0.8396358698335082,1.665419433908451,2.7518214738950143e-09,0.32356863167113437,0.8314455268928127,up,10,0,1.0,0.001953125,1.311137771160432e-07
IMMT,10,-1.0725705863536077,0.18039921291490235,-1.4261530436668162,-0.7189881290403991,2.7554834868869415e-09,0.2141356212868463,0.7413866324335392,down,0,10,1.0,0.001953125,1.311137771160432e-07
CHRDL2,10,1.1439219355385788,0.19253422142593277,0.7665548615437505,1.521289009533407,2.8260605722174784e-09,0.25731971382497665,0.8356499391633788,up,9,1,0.9,0.021484375,1.3421638622540842e-07
BMPR1A,10,-0.9169169377866234,0.15433615323335573,-1.2194157981240006,-0.6144180774492463,2.8322309523541032e-09,0.1357959035327683,0.6134082805488543,down,0,10,1.0,0.001953125,1.342541962443223e-07
IFITM2,10,2.158378994355812,0.36364602403483687,1.4456327872475314,2.8711252014640922,2.9315754584873025e-09,1.1577548398292885,0.9366866746110372,up,10,0,1.0,0.001953125,1.3845479729885033e-07
GUCY1A1,10,1.0582332230926716,0.1782928752822919,0.7087791875393795,1.407687258645964,2.9319317789957096e-09,0.20871008760028542,0.77910558178981,up,10,0,1.0,0.001953125,1.3845479729885033e-07
VAPB,10,-0.6686274822891949,0.11266759456347683,-0.8894559676336095,-0.4477989969447803,2.9471614802987776e-09,0.04092115559647329,0.42179351684114835,down,0,10,1.0,0.001953125,1.389113979987618e-07
CALHM6,10,0.9943460506306228,0.16767872976171586,0.6656957402976598,1.3229963609635857,3.0281165942836793e-09,0.17445066470059548,0.7160973149154242,up,10,0,1.0,0.001953125,1.4215526675898938e-07
FAM13C,9,0.6061289799909105,0.102215222251777,0.40578714437742763,0.8064708156043934,3.030662517533171e-09,0.006447636400882463,0.057761082216026785,up,8,1,0.8888888888888888,0.0390625,1.4215526675898938e-07
ENDOG,10,-0.8936665916090479,0.1507077349580602,-1.1890537521268458,-0.59827943109125,3.033055409412807e-09,0.12559713301768563,0.6211382868632868,down,0,10,1.0,0.001953125,1.4215526675898938e-07
ZFP62,9,-0.6530279795236802,0.11019838481358117,-0.8690168137582993,-0.43703914528906107,3.1053374172111987e-09,0.018389380825428885,0.09925531686825108,down,0,9,1.0,0.00390625,1.452704756916722e-07
CD38,10,1.2662488754524908,0.2137285529162384,0.8473409117366635,1.685156839168318,3.1312361306741005e-09,0.33763043442918206,0.8461135185656211,up,10,0,1.0,0.001953125,1.4620824258013028e-07
TAPT1,10,-0.7105616056267425,0.11994547255972143,-0.9456547318437966,-0.4754684794096885,3.1412972990992817e-09,0.054200303245504025,0.47494283166233386,down,0,10,1.0,0.001953125,1.4640438027761036e-07
WNK2,10,-0.8316608689619145,0.14042039681318175,-1.1068848467157508,-0.5564368912080783,3.167945389030958e-09,0.09959093535528855,0.5537926380833894,down,0,10,1.0,0.001953125,1.473714036562055e-07
SMIM48,8,0.8974586236075043,0.15158651094955192,0.6003490621463825,1.194568185068626,3.210842455684715e-09,0.06342117682888185,0.39622721723175214,up,7,1,0.875,0.0703125,1.4908932227780642e-07
RTP4,10,1.0710796502105877,0.18099356595318503,0.716332260942345,1.4258270394788304,3.2632102053777146e-09,0.2169945974313041,0.7693117362390614,up,10,0,1.0,0.001953125,1.51239803600261e-07
IL19,9,0.6926693333663511,0.11706579280303232,0.4632203794724077,0.9221182872602944,3.280192837929706e-09,0.028613908960617745,0.18785094543766725,up,9,0,1.0,0.00390625,1.51745365341337e-07
ADCY6-DT,5,-1.0704987205716778,0.18094720514848864,-1.4251552426627154,-0.7158421984806401,3.296984800809828e-09,3.624605953268828e-06,0.0,down,0,5,1.0,0.0625,1.52240253805971e-07
APOL1,10,2.105792857098838,0.3560379712789536,1.4079584333920887,2.803627280805587,3.3284959229877576e-09,1.1107144755603409,0.9221923160321293,up,10,0,1.0,0.001953125,1.5341172814051137e-07
TRIM4,10,-0.4983521760370605,0.08426531304592243,-0.6635121896070685,-0.3331921624670525,3.337266738844286e-09,4.803066253991429e-05,0.3905584502160756,down,1,9,0.9,0.021484375,1.5353270792462082e-07
PSMB2,10,1.4381676702598607,0.24321830128051405,0.9614597997500531,1.9148755407696683,3.357824307946686e-09,0.4602421674789522,0.8647610042962643,up,10,0,1.0,0.001953125,1.5419450190591206e-07
FAM167B,9,1.4771790531981712,0.24991491575266325,0.9873458183229513,1.9670122880733911,3.4059935766981113e-09,0.4223671445961251,0.8393524031254392,up,9,0,1.0,0.00390625,1.5611949640274407e-07
SNX20,9,0.9987984804363795,0.16900260789571517,0.6675533689607778,1.3300435919119813,3.421929295340553e-09,0.14290393827508974,0.6744200706249752,up,9,0,1.0,0.00390625,1.5655257366654065e-07
GIMAP2,10,0.8835532417757193,0.14950978907807067,0.5905140551827008,1.1765924283687377,3.427975573259587e-09,0.12294136713575254,0.5997305761668447,up,10,0,1.0,0.001953125,1.5655257366654065e-07
MILR1,9,0.8554981890682055,0.14477994565417532,0.5717294955860219,1.139266882550389,3.4428465006138545e-09,0.08303559111795918,0.48973891819271176,up,9,0,1.0,0.00390625,1.5694479640845748e-07
MIR570HG,8,-1.000658963930552,0.1694239822329731,-1.3327299691071794,-0.6685879587539247,3.5000067867040548e-09,0.11444748161379138,0.5339948215580023,down,0,8,1.0,0.0078125,1.5925987165510745e-07
CACNA1C,10,0.6726615451511722,0.11393623200676542,0.44934653041791195,0.8959765598844324,3.5513166584421676e-09,0.04332140900899264,0.349583768269601,up,10,0,1.0,0.001953125,1.6130080262644325e-07
FZD5,10,-1.2484998806494412,0.21157643362422357,-1.6631896905529193,-0.833810070745963,3.614359229869504e-09,0.3275673736215651,0.8306438373216358,down,0,10,1.0,0.001953125,1.638662575705446e-07
MMP12,10,1.8179685014226878,0.3081001308383193,1.2140922449795821,2.4218447578657933,3.62232830614895e-09,0.8023476630384911,0.9246730095710429,up,10,0,1.0,0.001953125,1.6393004242012123e-07
CATSPERB,10,1.340103889390236,0.22720213411991877,0.8947877065151952,1.7854200722652767,3.6728985514376953e-09,0.3941705699409364,0.8499774462426097,up,10,0,1.0,0.001953125,1.6561855363441348e-07
