library,term,datasets,combined_nes,se,ci_lo,ci_hi,p_value,tau2,I2,direction,n_up,n_down,direction_ratio,sign_test_p,median_gene_set_size,mean_lead_fraction,lead_genes_all,lead_genes_all_size,lead_genes_core,lead_genes_core_size,q_value,cluster_id,abs_combined_nes,rep_term
Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,10,1.4536759297275783,0.4020180130966279,0.6657206240581877,2.241631235396969,0.0002992513121846,1.4226892389052617,0.9447843297427846,up,9,1,0.9,0.021484375,99,0.3905373522267932,AKT1;AKT2;AKT3;ATF4;BRIP1;BTRC;CDKN2A;CREBBP;CSNK2A2;CSNK2B;CUL1;EP300;GCLC;GCLM;GSR;GSTA1;GSTA3;HMOX1;IDH1;KEAP1;MAFG;MAP1LC3B;MYC;NFE2L2;NOTCH1;NPLOC4;NQO1;PCDHB16;PHGDH;PRDX1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RBX1;RPS27A;SEM1;SESN1;SKP2;SLC7A11;SQSTM1;SRXN1;TALDO1;TKT;TRIM21;TXNRD1;UBA52;UBC;UBL4A;UBXN7;UFD1;VCP,90,AKT3;CDKN2A;GCLM;MAP1LC3B;PHGDH;PRDX1;PSMA1;PSMA3;PSMA4;PSMA5;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;SEM1;SLC7A11;SRXN1;TALDO1;TKT;TRIM21;TXNRD1;UBA52;UFD1;VCP,43,0.0007057961196115,2,1.4536759297275783,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Diseases Of Base Excision Repair R-HSA-9605308,10,-1.2706789355618897,0.3516004597581709,-1.9598158366879048,-0.5815420344358748,0.0003015260239018,0.0,0.0,down,1,9,0.9,0.021484375,5,0.66,MUTYH;NEIL1;NEIL3;NTHL1;OGG1,5,MUTYH;NEIL1;NEIL3;NTHL1;OGG1,5,0.0007102351266126,101,1.2706789355618897,Diseases Of Base Excision Repair R-HSA-9605308
Reactome_2022,FGFR4 Ligand Binding And Activation R-HSA-190322,10,-1.1091914477798468,0.307172441628497,-1.711249433371701,-0.5071334621879926,0.0003050502119179,0.0,0.0,down,2,8,0.8,0.109375,14,0.4,FGF1;FGF13;FGF16;FGF17;FGF18;FGF19;FGF20;FGF23;FGF4;FGF6;FGF8;FGF9;FGFR4;KLB,14,FGF17;FGF9;KLB,3,0.000716669913454,5,1.1091914477798468,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,PKA-mediated Phosphorylation Of CREB R-HSA-111931,10,-1.2429633868576186,0.3443196610195604,-1.9178299224559567,-0.5680968512592801,0.0003063018952739,0.0,0.0,down,0,10,1.0,0.001953125,19,0.3217543859649122,ADCY1;ADCY4;ADCY5;ADCY6;ADCY8;ADCY9;CALM1;CREB1;NBEA;PRKACB;PRKACG;PRKAR1B;PRKAR2A;PRKCA;PRKX,15,ADCY6;ADCY9;CALM1;PRKACB;PRKAR2A,5,0.0007186772095337,6,1.2429633868576186,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,"TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325",10,-1.155021165813186,0.3209461504494187,-1.784075620694047,-0.5259667109323255,0.0003196883101521,0.0,0.0,down,2,8,0.8,0.109375,11,0.509090909090909,MAP3K7;RPS27A;TAB1;TAB2;TAB3;TICAM1;TLR3;TRAF6;UBA52;UBB;UBC,11,TAB1;TAB2;TAB3;TICAM1;TRAF6;UBB,6,0.0007491141879083,102,1.155021165813186,"TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325"
Reactome_2022,STAT5 Activation R-HSA-9645135,10,1.1943811419930872,0.3322943123746655,0.5430842897387428,1.845677994247432,0.0003252058910427,0.0,0.0,up,8,2,0.8,0.109375,7,0.5476190476190477,FLT3;FLT3LG;GAB2;GRB2;PTPN11;STAT5A;STAT5B,7,FLT3LG;PTPN11;STAT5A;STAT5B,4,0.0007610575121557,0,1.1943811419930872,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,10,1.147619354293058,0.3195612384718233,0.5212793268882843,1.7739593816978316,0.0003291153015043,0.0,0.0,up,8,2,0.8,0.109375,14,0.4095238095238095,ARID3A;CCNA2;CCNE1;CCNE2;CDK2;CDKN1A;CDKN1B;E2F1;E2F7;E2F8;PCBP4;TP53;ZNF385A,13,ARID3A;CCNA2;CCNE1;CDK2;E2F7;ZNF385A,6,0.0007692113442136,2,1.147619354293058,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,PI-3K cascade:FGFR2 R-HSA-5654695,10,-1.1060175473700822,0.3083235599827666,-1.7103317249363048,-0.5017033698038597,0.000334250970942,0.0,0.0,down,2,8,0.8,0.109375,23,0.2885375494071146,FGF10;FGF13;FGF16;FGF17;FGF18;FGF20;FGF22;FGF23;FGF3;FGF4;FGF5;FGF6;FGF7;FGF8;FGF9;FGFR2;FRS2;PIGU;PIK3R1;PTPN11,20,FGF9;FGFR2;FRS2;PIGU;PIK3R1,5,0.0007802064599151,5,1.1060175473700822,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,10,-1.2385039335612882,0.3453808595626388,-1.91545041830406,-0.5615574488185161,0.0003359075753093,0.4356647963617883,0.3677359636520008,down,1,9,0.9,0.021484375,42,0.3555487804878049,ACACA;ACACB;CARM1;CHD9;CREBBP;CYP51A1;DAND5;DHCR7;ELOVL6;FASN;FDFT1;FDPS;GGPS1;GPAM;HELZ2;HMGCR;HMGCS1;IDI1;LIN9;LMBR1;MBD4;MVD;MVK;NCOA1;NCOA2;NCOA6;NFYA;NFYB;NFYC;PKMYT1;PMVK;PPARA;RXRA;SC5D;SCD;SMARCD3;SQLE;SREBF1;SREBF2;TBL1X;TBL1XR1;TM7SF2,42,ACACB;GGPS1;GPAM;HMGCR;NCOA2;NCOA6;NFYC;PPARA;RXRA;SC5D;SREBF2;TBL1XR1,12,0.0007830628914105,4,1.2385039335612882,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Phase 0 - Rapid Depolarisation R-HSA-5576892,10,-1.186551172252187,0.331160692998001,-1.8356261305282693,-0.5374762139761052,0.0003396611440275,0.0,0.0,down,2,8,0.8,0.109375,32,0.3449519230769231,CACNA1C;CACNA2D2;CACNB1;CACNB2;CACNG4;CACNG6;CACNG7;CALM1;CAMK2A;CAMK2B;CAMK2D;CAMK2G;FGF11;FGF12;FGF13;FGF14;RANGRF;SCN10A;SCN1A;SCN2A;SCN2B;SCN3A;SCN3B;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A,29,CACNA2D2;CACNB1;CACNB2;CALM1;CAMK2A;CAMK2D;CAMK2G;FGF13;SCN9A,9,0.0007892236619477,6,1.186551172252187,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,RA Biosynthesis Pathway R-HSA-5365859,10,-1.1131699509364943,0.3106935457405992,-1.722129300588069,-0.5042106012849199,0.0003398591667536,0.0,0.0,down,2,8,0.8,0.109375,21,0.3235497835497835,ADH1A;ADH1C;AKR1C3;ALDH1A1;ALDH1A2;ALDH1A3;ALDH8A1;CRABP1;CYP26A1;CYP26B1;DHRS3;DHRS4;DHRS9;RDH10;RDH11;RDH13;RDH14;RDH16;RDH5;SDR16C5,20,ADH1A;ADH1C;DHRS4;RDH5,4,0.0007892236619477,4,1.1131699509364943,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,IRS-mediated Signaling R-HSA-112399,10,-1.1426197714389883,0.319911291245998,-1.7696459022811444,-0.5155936405968322,0.0003547028286288,0.0,0.0,down,2,8,0.8,0.109375,47,0.2738031914893617,AKT2;FGF10;FGF13;FGF16;FGF17;FGF18;FGF19;FGF20;FGF22;FGF23;FGF3;FGF4;FGF5;FGF6;FGF7;FGF8;FGF9;FGFR2;FGFR3;FGFR4;FLT3;FLT3LG;FRS2;GAB2;HRAS;IRS1;IRS2;KL;KLB;NRAS;PDE3B;PDPK1;PIGU;PIK3C3;PIK3CB;PIK3R1;PIK3R2;PIK3R4;SOS1;THEM4;TLR9;TRIB3,42,FGF9;FGFR2;FGFR3;FRS2;GAB2;KLB;PDPK1;PIK3C3;PIK3R1,9,0.0008215844007548,5,1.1426197714389883,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,10,-1.168554624966363,0.3281263942208146,-1.81168235763916,-0.5254268922935663,0.0003690312998546,0.0,0.0,down,1,9,0.9,0.021484375,46,0.2895652173913043,ABCA1;ABCG1;ABCG5;ABCG8;AGO1;AGO3;AGO4;ANGPTL3;APOC1;APOC2;APOD;APOE;ARL4C;CETP;EEPD1;EP300;FABP6;FASN;GPS2;HDAC3;KDM1A;KDM1B;KDM3A;KDM4A;MOV10;MYLIP;NCOA1;NCOR1;NCOR2;NR1H2;NR1H3;NRIP1;PCK1;PLIN1;PLTP;RXRA;RXRB;SCD;SREBF1;TBL1X;TBL1XR1;TNRC6A;TNRC6B;TNRC6C;UGT1A3,45,AGO1;GPS2;KDM4A;MYLIP;NRIP1;PCK1;PLIN1;RXRA;TBL1X;TBL1XR1;UGT1A3,11,0.0008536798228095,4,1.168554624966363,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,PKA Activation R-HSA-163615,10,-1.2168692791604911,0.3425630714106389,-1.8882928991253436,-0.5454456591956388,0.0003819534364335,0.0,0.0,down,1,9,0.9,0.021484375,17,0.3714932126696832,ADCY1;ADCY4;ADCY5;ADCY6;ADCY7;ADCY8;ADCY9;CALM1;NBEA;PRKACB;PRKACG;PRKAR1B;PRKAR2A;PRKCA,14,ADCY6;ADCY9;CALM1;PRKACB;PRKAR2A,5,0.000882444146243,6,1.2168692791604911,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,"WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",10,1.0645732040061309,0.2999576089133118,0.4766562905360396,1.652490117476222,0.0003865813111163,0.0,0.0,up,8,2,0.8,0.109375,11,0.4036363636363635,AP2A1;AP2A2;AP2B1;AP2M1;AP2S1;CLTA;CLTB;CLTC;FZD2;RORA;WNT5A,11,AP2B1;AP2S1;FZD2;RORA;WNT5A,5,0.0008919969283284,2,1.0645732040061309,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,10,-1.0897593339137157,0.3076297989298494,-1.6927137398162204,-0.486804928011211,0.0003964473658832,0.1383384703294863,0.1191952898465387,down,2,8,0.8,0.109375,25,0.3470769230769231,ACTN2;APBA1;CAMK2A;CAMK2B;CAMK2D;CAMK2G;CASK;DLG1;GPRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;KIF17;LIN7A;LIN7B;LIN7C;LLGL1;LRRC7;MPP2;MPP3;NBEA;NEFL,25,APBA1;CAMK2D;CAMK2G;DLG1;GRIN2A;LIN7B;LIN7C,7,0.000913596541252,6,1.0897593339137157,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,VLDL Clearance R-HSA-8964046,10,-1.1255595607683793,0.3186875119829622,-1.7501870842549851,-0.5009320372817734,0.0004126483229522,0.0,0.0,down,1,9,0.9,0.021484375,5,0.44,APOB;APOBR;APOC1;LSR;VLDLR,5,LSR;VLDLR,2,0.0009497211402298,103,1.1255595607683793,VLDL Clearance R-HSA-8964046
Reactome_2022,GPER1 Signaling R-HSA-9634597,10,1.090216771724637,0.3101117158783932,0.4823978086029863,1.6980357348462876,0.000438825310002,0.0,0.0,up,8,2,0.8,0.109375,42,0.3042576236393593,ADCY1;ADCY4;ADCY6;ADCY7;ADCY8;GNAI2;GNAI3;GNAS;GNAZ;GNB1;GNB2;GNB3;GNB4;GNB5;GNG10;GNG11;GNG2;GNG4;GNG7;GNG8;GNGT2;GPER1;ITGA5;ITGB1;PRKACB;PRKAR1A;PRKAR1B;PRKAR2A;PRKAR2B;PRKCA;SHC1;SRC,32,ADCY4;ADCY7;GNAI2;GNAS;GNB2;GNB4;GNB5;GNG11;GNG2;ITGA5;ITGB1;PRKAR1A;PRKAR2B,13,0.0010079990696537,3,1.090216771724637,Chemokine Receptors Bind Chemokines R-HSA-380108
Reactome_2022,Highly Calcium Permeable Nicotinic Acetylcholine Receptors R-HSA-629597,10,-1.1703920933475351,0.3329323830148875,-1.8229395640567143,-0.5178446226383556,0.0004390841718557,0.0,0.0,down,2,8,0.8,0.109375,9,0.2955555555555555,CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA6;CHRNB2;CHRNB3;CHRNB4,9,CHRNA1,1,0.0010079990696537,6,1.1703920933475351,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973,10,1.1973745003959428,0.3408695405972073,0.5292702008254164,1.8654787999664693,0.0004435679039496,0.0,0.0,up,10,0,1.0,0.001953125,12,0.5083333333333334,IKBKE;IRF3;IRF7;RPS27A;TANK;TBK1;TLR3;TRAF3;UBA52;UBC,10,IKBKE;IRF3;IRF7;TANK;TBK1;TRAF3;UBA52;UBC,8,0.0010159676453604,104,1.1973745003959428,TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973
Reactome_2022,Host Interactions Of HIV Factors R-HSA-162909,10,1.512279417565476,0.4305250474057776,0.6684503246501518,2.3561085104808,0.0004436785184271,1.685234617588092,0.8489511248851663,up,8,2,0.8,0.109375,129,0.4231458528918227,AAAS;AP1B1;AP1G1;AP1M1;AP1M2;AP1S1;AP1S2;AP1S3;AP2A1;AP2A2;AP2B1;AP2M1;AP2S1;APOBEC3G;ATP6V1H;B2M;BANF1;BTRC;CCNT1;CD247;CD28;CD4;CD8B;CDK9;CUL5;DOCK2;ELMO1;ELOB;ELOC;FYN;HCK;HLA-A;HMGA1;KPNA1;KPNB1;LCK;NDC1;NPM1;NUP107;NUP133;NUP153;NUP155;NUP160;NUP188;NUP205;NUP210;NUP214;NUP35;NUP37;NUP42;NUP43;NUP50;NUP54;NUP58;NUP62;NUP85;NUP88;NUP93;NUP98;PACS1;PKN2;POM121;POM121C;PPIA;PSIP1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RAN;RANBP1;RANBP2;RANGAP1;RBX1;RCC1;RNASE1;RPS27A;SEC13;SEH1L;SEM1;SGIP1;SKP1;SLC25A4;SLC25A5;SLC25A6;TPR;UBA52;UBC;XPO1,127,AAAS;AP1M1;AP1S2;AP1S3;AP2B1;APOBEC3G;B2M;CD28;CD4;DOCK2;ELMO1;FYN;HCK;HLA-A;HMGA1;KPNB1;LCK;NUP107;NUP205;NUP210;NUP37;NUP50;NUP62;NUP93;NUP98;PACS1;PSMA1;PSMA3;PSMA4;PSMA5;PSMA6;PSMB1;PSMB10;PSMB2;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSME1;PSME2;PSME4;RAN;RANBP2;RANGAP1;SEC13;SEM1;SGIP1;TPR;UBA52;XPO1,60,0.0010159676453604,2,1.512279417565476,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,10,-1.2337322765746992,0.3518250130205135,-1.9233093020949057,-0.5441552510544926,0.0004537609017117,0.0,0.0,down,1,9,0.9,0.021484375,29,0.3267651888341543,CDX2;DKK1;EOMES;EPAS1;EPHA1;FGF13;FOXD3;FOXP1;GATA6;GSC;HHEX;HIF3A;KLF4;LIN28A;NANOG;NR5A1;NR6A1;PBX1;SALL1;SMAD2;SMAD4;SOX2;STAT3;TSC22D1;ZIC3,25,CDX2;GATA6;KLF4;NR6A1;PBX1;SMAD4;TSC22D1,7,0.0010351241755316,50,1.2337322765746992,Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723
Reactome_2022,NGF-stimulated Transcription R-HSA-9031628,10,1.2247649800102725,0.3493952540642388,0.5399502820443643,1.9095796779761804,0.0004559469510874,0.4635294883047507,0.3355453720624275,up,8,2,0.8,0.109375,39,0.3705128205128205,ARC;ASCL1;CDK5;CDK5R1;CDK5R2;CHD4;CREB1;DNM2;EGR1;EGR2;EGR3;EGR4;EP300;F3;FOS;FOSB;FOSL1;GDNF;ID1;ID2;ID3;ID4;JUND;KCNH8;LYL1;MEF2D;NAB1;NAB2;REST;RNASEH2A;RRAD;SGK1;SH3GL3;SRF;TCF12;TF;TPH1;TRIB1;VGF,39,CDK5R1;CHD4;EGR1;EGR2;EGR3;F3;FOS;FOSB;FOSL1;ID1;MEF2D;RNASEH2A;RRAD;SRF;TRIB1,15,0.0010388010510291,0,1.2247649800102725,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,SARS-CoV Infections R-HSA-9679506,10,1.1188454839056392,0.3194101690392378,0.492801552588733,1.7448894152225454,0.0004603109089453,0.8180948177093177,0.7523653801617876,up,8,2,0.8,0.109375,368,0.2924703429791665,AAAS;ACE2;AGRN;AKT1;AKT2;AKT3;AP2A1;AP2A2;AP2B1;AP2M1;AP2S1;ARID4A;ARID4B;ATG14;ATP1A3;ATP1A4;ATP1B1;B2M;BECN1;BLNK;BRD4;BRMS1L;BTK;CANX;CAV1;CD79A;CD79B;CHD3;CHD4;CHMP2A;CHMP4B;CHMP4C;CHMP7;CHUK;CHURC1-FNTB;CNBP;COMT;CRBN;CREBBP;CSNK1A1;CTSL;CUL3;CYSLTR1;DAD1;DDOST;DDX20;DDX5;DPEP3;EDEM2;FAU;FKBP4;FURIN;FUT8;FXYD1;FXYD2;FXYD3;FXYD6-FXYD2;G3BP1;G3BP2;GALNT1;GANAB;GATAD2A;GATAD2B;GEMIN2;GEMIN4;GEMIN5;GEMIN6;GEMIN7;GEMIN8;GJA1;GPC1;GPC4;GPC5;GPC6;GRB2;GSK3A;GSK3B;HDAC1;HDAC2;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;HSP90AA1;HSP90AB1;HSPG2;IFIH1;IFNA10;IFNA16;IFNA4;IFNAR1;IFNAR2;IFNGR1;IFNGR2;IGLL5;IKBKB;IKBKE;IKBKG;IL17RA;IL17RC;IL1R1;IL6R;IMPDH2;IRAK1;IRAK2;IRF3;IRF7;ISCU;ISG15;ITGA4;ITGB1;JAK1;JAK2;JAK3;KDM1A;KEAP1;KPNA2;LARP1;MAGT1;MAN1B1;MAN2A1;MAP1LC3B;MASP1;MAVS;MGAT4A;MGAT4B;MGAT5;MOGAT2;MOGS;MTA2;MTA3;NCK1;NDC1;NFE2L2;NLRP12;NLRP3;NOD1;NOD2;NR3C1;NRP1;NUP107;NUP133;NUP153;NUP155;NUP160;NUP188;NUP205;NUP210;NUP214;NUP35;NUP37;NUP42;NUP43;NUP50;NUP54;NUP58;NUP62;NUP85;NUP88;NUP93;NUP98;PALS1;PARP10;PARP14;PARP16;PARP4;PARP6;PARP8;PARP9;PATJ;PDCD1;PDPK1;PHF21A;PIK3C3;PIK3R4;PLCG2;POM121;POM121C;PRKCSH;PRMT1;PTGES3;PTPN11;PTPN6;RANBP2;RB1;RBBP4;RBBP7;RBX1;RCOR1;REST;REXO2;RIGI;RIPK1;RIPK2;RNF103-CHMP3;RNF135;ROCK1;ROCK2;RPN1;RPN2;RPS10;RPS11;RPS12;RPS13;RPS15;RPS15A;RPS16;RPS17;RPS19;RPS2;RPS20;RPS21;RPS23;RPS24;RPS25;RPS27A;RPS27L;RPS28;RPS3;RPS3A;RPS4X;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;S1PR1;SAP18;SAP30;SAP30L;SAR1B;SDC1;SDC2;SDC3;SEC13;SEC23A;SEC24A;SEC24B;SEC24C;SEC24D;SEH1L;SH3KBP1;SIGMAR1;SIKE1;SNRPB;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRPK1;SRPK2;ST3GAL1;ST3GAL2;ST3GAL4;ST6GAL1;ST6GALNAC2;ST6GALNAC3;ST6GALNAC4;STAT1;STAT2;STING1;STT3A;SUDS3;SUMO1;SYK;TAB1;TAB2;TAB3;TBK1;TJP1;TKFC;TLR1;TLR2;TLR7;TLR8;TLR9;TMPRSS2;TOMM70;TPR;TRAF3;TRAF6;TRIM25;TRIM4;TUBB;TUFM;TUSC3;TYK2;UBA52;UBC;UBE2I;UBE2N;UBE2V1;UVRAG;VAV1;VCP;VEGFA;VHL;VPS11;VPS16;VPS18;VPS33A;VPS33B;VPS39;VPS41;VPS45;YWHAB;YWHAE;YWHAG;YWHAH;YWHAQ;YWHAZ;ZBP1;ZCRB1;ZDHHC2;ZDHHC20;ZDHHC3;ZDHHC5;ZDHHC8,322,AGRN;AKT3;AP2B1;AP2S1;B2M;BTK;CANX;CAV1;CD79A;CD79B;CHD3;CHD4;CTSL;CYSLTR1;DAD1;DDOST;DDX5;EDEM2;FURIN;FUT8;G3BP1;GANAB;GEMIN4;GJA1;GPC6;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;HSPG2;IFNAR2;IFNGR1;IGLL5;IKBKE;IL17RA;IL1R1;IRAK2;IRF7;ISG15;ITGA4;ITGB1;JAK1;JAK2;JAK3;KPNA2;LARP1;MASP1;MOGS;NLRP3;NOD2;NRP1;NUP205;NUP210;NUP50;NUP58;NUP62;NUP93;NUP98;PARP14;PARP8;PARP9;PHF21A;PLCG2;PRMT1;RANBP2;RB1;REXO2;RIPK2;RPN1;RPN2;RPS24;S1PR1;SAP30;SDC1;SDC2;SDC3;SEC13;SEC24A;SEC24C;SEC24D;SNRPB;SNRPD2;SNRPG;SRPK2;ST3GAL1;ST3GAL2;ST3GAL4;STAT1;STAT2;STING1;STT3A;TLR1;TLR2;TLR8;TLR9;TUBB;TUSC3;TYK2;UBE2I;VAV1;VCP;ZBP1,104,0.0010474244456379,1,1.1188454839056392,Collagen Formation R-HSA-1474290
Reactome_2022,Acyl Chain Remodelling Of PG R-HSA-1482925,10,1.1154687159139351,0.3185532804421965,0.4911042862472299,1.7398331455806404,0.000462350537147,0.0,0.0,up,8,2,0.8,0.109375,18,0.273604826546003,CRLS1;LPCAT1;LPCAT4;LPGAT1;PLA2G10;PLA2G12A;PLA2G1B;PLA2G2A;PLA2G2D;PLA2G2F;PLA2G3;PLA2G4B;PLA2G4D;PLA2G4F;PLA2G5;PLA2R1,16,LPCAT1;LPGAT1,2,0.0010507438714811,105,1.1154687159139351,Acyl Chain Remodelling Of PG R-HSA-1482925
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,10,1.5238725308785432,0.4366807057734037,0.6679783475626719,2.3797667141944148,0.0004836133181052,1.6567981201187856,0.9503884021019652,up,8,2,0.8,0.109375,87,0.4256467036038006,AKT1;ANP32A;DCP1A;DCP2;DIS3;EIF4G1;ELAVL1;ENPP2;EXOSC1;EXOSC2;EXOSC3;EXOSC4;EXOSC5;EXOSC6;EXOSC7;EXOSC8;EXOSC9;GPRC5A;HNRNPD;HSPA1A;HSPA8;HSPB1;KHSRP;MAPK11;MAPK14;MAPKAPK2;NUP214;PABPC1;PARN;PRKCA;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RPS27A;SEM1;SET;TNFSF13;TNPO1;UBA52;UBB;UBC;XPO1;XRN1;YWHAB;YWHAZ;ZFP36;ZFP36L1,86,EIF4G1;ENPP2;EXOSC7;EXOSC9;GPRC5A;HNRNPD;MAPKAPK2;PSMA1;PSMA3;PSMA4;PSMA5;PSMA6;PSMB1;PSMB10;PSMB2;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;SEM1;SET;TNFSF13;UBA52;XPO1;XRN1;ZFP36;ZFP36L1,42,0.0010976869415963,2,1.5238725308785432,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Lysine Catabolism R-HSA-71064,10,-1.1862544055465265,0.3416654918828911,-1.8559187696369928,-0.5165900414560599,0.0005166424226679,0.0,0.0,down,1,9,0.9,0.021484375,12,0.4233333333333333,AADAT;ALDH7A1;CRYM;DLST;GCDH;HYKK;LDHD;OGDH;PHYKPL;PIPOX;SLC25A21,11,ALDH7A1;CRYM;HYKK;LDHD;PHYKPL,5,0.0011697198280428,10,1.1862544055465265,Glyoxylate Metabolism And Glycine Degradation R-HSA-389661
Reactome_2022,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,10,1.1740252665467183,0.3384264264980084,0.5107094706106218,1.8373410624828148,0.0005222616170097,0.0,0.0,up,8,2,0.8,0.109375,8,0.5428571428571429,AXIN2;CTNNB1;LEF1;MYC;RUNX3;TCF7;TCF7L1;TCF7L2,8,CTNNB1;LEF1;MYC;RUNX3;TCF7;TCF7L1,6,0.0011809640814632,51,1.1740252665467183,RUNX3 Regulates WNT Signaling R-HSA-8951430
Reactome_2022,Defective B4GALT1 Causes B4GALT1-CDG (CDG-2d) R-HSA-3656244,10,1.0435123485922713,0.3013303621232032,0.4529048388307929,1.6341198583537495,0.0005341534472846,0.0,0.0342453245724514,up,8,2,0.8,0.109375,8,0.4333333333333333,ACAN;B4GALT1;FMOD;KERA;LUM;OGN;OMD;PRELP,8,FMOD;LUM,2,0.0012063465494856,1,1.0435123485922713,Collagen Formation R-HSA-1474290
